,date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,people_fully_vaccinated,administrative_area_level_1,administrative_area_level_2,population,iso_alpha_3,iso_alpha_2,key_jhu_csse,key_gadm
588,2021-10-05,4373508,150229,4198546.0,14183490.0,66418130.0,38996130.0,27866499.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
589,2021-10-06,4375187,150401,4198546.0,14183490.0,66836334.0,39025452.0,28120112.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
590,2021-10-07,4376700,150540,4199990.0,14183490.0,67239846.0,39049047.0,28386066.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
591,2021-10-08,4378139,150630,4200371.0,14183490.0,67633279.0,39074264.0,28643178.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
592,2021-10-09,4382863,150728,4200371.0,14183490.0,67762070.0,39081032.0,28739219.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
593,2021-10-10,4383381,150756,4203902.0,14183490.0,67775730.0,39081710.0,28748687.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
594,2021-10-11,4383780,150789,4203902.0,14183490.0,67862961.0,39086473.0,28807591.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
595,2021-10-12,4384190,150826,4207962.0,19501783.0,67891288.0,39087824.0,28826409.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
596,2021-10-13,4384416,150835,4209713.0,19501783.0,68318539.0,39111645.0,29090821.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
597,2021-10-14,4386346,150938,4209993.0,19501783.0,68709382.0,39135220.0,29332223.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
598,2021-10-15,4388031,151017,4209993.0,19501783.0,69095851.0,39160636.0,29574829.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
599,2021-10-16,4389479,151107,4209993.0,19501783.0,69392246.0,39184810.0,29743390.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
600,2021-10-17,4389848,151126,4209993.0,19501783.0,69400823.0,39185632.0,29748775.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
601,2021-10-18,4390006,151129,4209993.0,19501783.0,69591854.0,39195591.0,29853973.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
602,2021-10-19,4391302,151210,4209993.0,19501783.0,69952378.0,39219008.0,30063182.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
603,2021-10-20,4393050,151297,4209993.0,19501783.0,70285100.0,39241869.0,30255025.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
604,2021-10-21,4394675,151386,4209993.0,19501783.0,70586587.0,39264110.0,30430468.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
605,2021-10-22,4396904,151471,4218272.0,19501783.0,70909738.0,39287025.0,30618394.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
606,2021-10-23,4398737,151540,4218272.0,19501783.0,71032727.0,39297465.0,30690439.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
607,2021-10-24,4399007,151544,4218272.0,19501783.0,71039325.0,39298656.0,30694528.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
608,2021-10-25,4399216,151545,4218272.0,19501783.0,71391285.0,39319501.0,30905294.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
609,2021-10-26,4400932,151623,4224155.0,19501783.0,71768000.0,39342150.0,31134451.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
610,2021-10-27,4402566,151682,4224155.0,19501783.0,72150265.0,39365379.0,31382313.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
611,2021-10-28,4403856,151798,4224155.0,19501783.0,72470287.0,39388005.0,31576958.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
612,2021-10-29,4404843,151914,4231866.0,19501783.0,72660884.0,39400606.0,31696055.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
613,2021-10-30,4405527,151975,4231866.0,19501783.0,72744052.0,39409049.0,31751387.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
614,2021-10-31,4406077,152002,4231866.0,19501783.0,72749171.0,39409654.0,31754694.0,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
